,index,created_at,id,user id,full_text,localidad,retweet_count,favorite_count,clasification,tidy_text,CleanTweets,TokenizeTweetsTidy_text
35,106,19/10/2020 21:51,1.32e+18,1.21761e+18,"@c_dnielle Se nota que eres pro AMLO y esta bien,pero lo que no se vale, que mal informes a la gente y te recuerdo que seguimos con el tema de los contagios y cada quien somos responsables de nuestro cuidado,la gente que sale es bajo su riesgo.","Guadalajara, Jalisco",0,0,0.0,@c_dnielle nota pro amlo bien vale mal informes gente recuerdo seguimos tema contagios cada responsables cuidado gente sale bajo riesgo.,c_dnielle nota pro amlo bien vale mal informes gente recuerdo seguimos tema contagios cada responsables cuidado gente sale bajo riesgo.,"['c_dnielle', 'nota', 'pro', 'amlo', 'bien', 'vale', 'mal', 'informes', 'gente', 'recuerdo', 'seguimos', 'tema', 'contagios', 'cada', 'responsables', 'cuidado', 'gente', 'sale', 'bajo', 'riesgo', '.']"
36,110,19/10/2020 21:51,1.32e+18,1.06431e+18,"Me da miedo que todos los ""avances"" que hago mentalmente sean fruto de la pastillita de la felicidad mañanera",Salamanca,0,0,0.0,da miedo avances hago mentalmente fruto pastillita felicidad mañanera,da miedo avances hago mentalmente fruto pastillita felicidad mañanera,"['da', 'miedo', 'avances', 'hago', 'mentalmente', 'fruto', 'pastillita', 'felicidad', 'mañanera']"
37,111,19/10/2020 21:51,1.32e+18,14630280.0,"@Erickisback1 A la gente le vale que se peleen o no. Simolemente perdieron a AMLO desde hace tiempo, y ahora son un micro partido más, temporalmente inflado.",Mexico,0,0,0.0,@erickisback1 gente vale peleen no. simolemente perdieron amlo hace tiempo ahora micro partido mas temporalmente inflado.,erickisback1 gente vale peleen no. simolemente perdieron amlo hace tiempo ahora micro partido mas temporalmente inflado.,"['erickisback1', 'gente', 'vale', 'peleen', 'no', '.', 'simolemente', 'perdieron', 'amlo', 'hace', 'tiempo', 'ahora', 'micro', 'partido', 'mas', 'temporalmente', 'inflado', '.']"
38,112,19/10/2020 21:51,1.32e+18,1.28058e+18,@martibatres Los resultados sólo son la reflexión del desmadre dentro del mismo partido de Morena.. se llenaron de ambición y los otros partidos aprovecharon.. recuerden que Amlo es morena.. no ustedes..hay que trabajar y dejar la ambición al lado .. yo sigo fiel con amlo..nadie más,,0,0,0.0,@martibatres resultados solo reflexion desmadre dentro mismo partido morena llenaron ambicion partidos aprovecharon recuerden amlo morena ustedes trabajar dejar ambicion lado sigo fiel amlo nadie mas,martibatres resultados solo reflexion desmadre dentro mismo partido morena llenaron ambicion partidos aprovecharon recuerden amlo morena ustedes trabajar dejar ambicion lado sigo fiel amlo nadie mas,"['martibatres', 'resultados', 'solo', 'reflexion', 'desmadre', 'dentro', 'mismo', 'partido', 'morena', 'llenaron', 'ambicion', 'partidos', 'aprovecharon', 'recuerden', 'amlo', 'morena', 'ustedes', 'trabajar', 'dejar', 'ambicion', 'lado', 'sigo', 'fiel', 'amlo', 'nadie', 'mas']"
39,129,19/10/2020 21:50,1.32e+18,950617537.0,"@CarlosLoret @postopinion_es @washingtonpost Ya te ganaste otro identificador 
NEYMAR LORETITO aparte de 
LORD MONTAJES 
Si te demandó Pío López Obrador es porque legalmente se puede hacer y x q infringiste las reglas, t gusta causar mucho daño y cuándo te reclaman chillas y chillas como Neymar CINICAZO",Cd. de México,0,0,0.0,@carlosloret @postopinion_es @washingtonpost ganaste identificador neymar loretito aparte lord montajes si demando pio lopez obrador legalmente puede hacer x infringiste reglas gusta causar daño reclaman chillas chillas neymar cinicazo,carlosloret postopinion_es washingtonpost ganaste identificador neymar loretito aparte lord montajes si demando pio lopez obrador legalmente puede hacerinfringiste reglas gusta causar daño reclaman chillas chillas neymar cinicazo,"['carlosloret', 'postopinion_es', 'washingtonpost', 'ganaste', 'identificador', 'neymar', 'loretito', 'aparte', 'lord', 'montajes', 'si', 'demando', 'pio', 'lopez', 'obrador', 'legalmente', 'puede', 'hacerinfringiste', 'reglas', 'gusta', 'causar', 'daño', 'reclaman', 'chillas', 'chillas', 'neymar', 'cinicazo']"
40,131,19/10/2020 21:50,1.32e+18,234569637.0,"@Alesidenew Cuando Amlo salio del prd ,los zopilotes acabaron el partido ,ahora sucede lo mismo con morena ,no saben dirigir un partido ,son mesquinos ,ambiciosos y corruptos",,0,0,0.0,@alesidenew amlo salio prd zopilotes acabaron partido ahora sucede mismo morena saben dirigir partido mesquinos ambiciosos corruptos,alesidenew amlo salio prd zopilotes acabaron partido ahora sucede mismo morena saben dirigir partido mesquinos ambiciosos corruptos,"['alesidenew', 'amlo', 'salio', 'prd', 'zopilotes', 'acabaron', 'partido', 'ahora', 'sucede', 'mismo', 'morena', 'saben', 'dirigir', 'partido', 'mesquinos', 'ambiciosos', 'corruptos']"
41,133,19/10/2020 21:50,1.32e+18,550300703.0,"@marioRgomezguzm @La_Patty_Boop @PMunozLedo Decir esto es un error. Vivimos también una democracia parlamentaria y MORENA tiene que apoyar para que se hagan leyes que apuntalen el movimiento de nuestro Presidente.
AMLO requiere del partido organizado, fortalecido y disciplinado.",Mèxico,0,0,0.0,@mariorgomezguzm @la_patty_boop @pmunozledo decir error. vivimos tambien democracia parlamentaria morena apoyar hagan leyes apuntalen movimiento presidente. amlo requiere partido organizado fortalecido disciplinado.,mariorgomezguzm la_patty_boop pmunozledo decir error. vivimos tambien democracia parlamentaria morena apoyar hagan leyes apuntalen movimiento presidente. amlo requiere partido organizado fortalecido disciplinado.,"['mariorgomezguzm', 'la_patty_boop', 'pmunozledo', 'decir', 'error', '.', 'vivimos', 'tambien', 'democracia', 'parlamentaria', 'morena', 'apoyar', 'hagan', 'leyes', 'apuntalen', 'movimiento', 'presidente', '.', 'amlo', 'requiere', 'partido', 'organizado', 'fortalecido', 'disciplinado', '.']"
42,142,19/10/2020 21:49,1.32e+18,1.13461e+18,"El pueblo #Obradorista siempre va a estar del lado del presidente Andrés Manuel @lopezobrador_ dando todo sin esperar un puesto político, eso hace la diferencia con los #Gorilas oportunistas que se están peleando por una diligencia, pero olvidan que la mayoría #SomosAmlovers https://t.co/yr2aCL5smM","Quintana Roo, México",0,1,0.0,pueblo #obradorista siempre va lado presidente andres manuel @lopezobrador_ dando esperar puesto politico hace diferencia #gorilas oportunistas estan peleando diligencia olvidan mayoria #somosamlovers https://t.co/yr2acl5smm,pueblo obradorista siempre va lado presidente andres manuel lopezobrador_ dando esperar puesto politico hace diferencia gorilas oportunistas estan peleando diligencia olvidan mayoria somosamlovers ,"['pueblo', 'obradorista', 'siempre', 'va', 'lado', 'presidente', 'andres', 'manuel', 'lopezobrador_', 'dando', 'esperar', 'puesto', 'politico', 'hace', 'diferencia', 'gorilas', 'oportunistas', 'estan', 'peleando', 'diligencia', 'olvidan', 'mayoria', 'somosamlovers']"
43,143,19/10/2020 21:49,1.32e+18,250995027.0,AMLO rechaza denuncia de Pío López Obrador contra Loret de Mola https://t.co/sbaRRWhkHy Que buen putazo con bate blanco al Lord Montajes,"Chihuahua, México",0,0,0.0,amlo rechaza denuncia pio lopez obrador loret mola https://t.co/sbarrwhkhy buen putazo bate blanco lord montajes,amlo rechaza denuncia pio lopez obrador loret mola  buen putazo bate blanco lord montajes,"['amlo', 'rechaza', 'denuncia', 'pio', 'lopez', 'obrador', 'loret', 'mola', 'buen', 'putazo', 'bate', 'blanco', 'lord', 'montajes']"
44,148,19/10/2020 21:49,1.32e+18,1.24191e+18,Esto es el principio esperemos que los dirigentes de morena en lugar de estarse peleando ya se pongan a trabajar pinches huevones ni siquiera para apoyar a nuestro presidente y ya el movimiento bola de estúpidos viva AMLO y todos con AMLO,"Matehuala, San Luis Potosí",0,0,0.0,principio esperemos dirigentes morena lugar estarse peleando pongan trabajar pinches huevones siquiera apoyar presidente movimiento bola estupidos viva amlo amlo,principio esperemos dirigentes morena lugar estarse peleando pongan trabajar pinches huevones siquiera apoyar presidente movimiento bola estupidos viva amlo amlo,"['principio', 'esperemos', 'dirigentes', 'morena', 'lugar', 'estarse', 'peleando', 'pongan', 'trabajar', 'pinches', 'huevones', 'siquiera', 'apoyar', 'presidente', 'movimiento', 'bola', 'estupidos', 'viva', 'amlo', 'amlo']"
45,149,19/10/2020 21:49,1.32e+18,192268864.0,"@Benavac @mima650217 @ReginadelC @PMunozLedo @beltrandelrio No lo puedo creer nada les embona, ahora que alguien rinde cuentas le llamas perder el tiempo, entonces los expresidentes que hacían, nunca se supo nada y ahí no objetaban, que curioso. Me imagino que saliste afectado en la 4T y estás ardido. te quitaron privilegios.",D.F.,0,0,0.0,@benavac @mima650217 @reginadelc @pmunozledo @beltrandelrio puedo creer embona ahora alguien rinde cuentas llamas perder tiempo entonces expresidentes hacian nunca supo ahi objetaban curioso. imagino saliste afectado 4t ardido. quitaron privilegios.,benavac mima650217 reginadelc pmunozledo beltrandelrio puedo creer embona ahora alguien rinde cuentas llamas perder tiempo entonces expresidentes hacian nunca supo ahi objetaban curioso. imagino saliste afectado 4t ardido. quitaron privilegios.,"['benavac', 'mima650217', 'reginadelc', 'pmunozledo', 'beltrandelrio', 'puedo', 'creer', 'embona', 'ahora', 'alguien', 'rinde', 'cuentas', 'llamas', 'perder', 'tiempo', 'entonces', 'expresidentes', 'hacian', 'nunca', 'supo', 'ahi', 'objetaban', 'curioso', '.', 'imagino', 'saliste', 'afectado', '4t', 'ardido', '.', 'quitaron', 'privilegios', '.']"
46,152,19/10/2020 21:49,1.32e+18,1.23674e+18,Morena es una basura de partido sin lopez obrador,lake havasu arizona,0,0,0.0,morena basura partido lopez obrador,morena basura partido lopez obrador,"['morena', 'basura', 'partido', 'lopez', 'obrador']"
47,153,19/10/2020 21:49,1.32e+18,409692657.0,@teleSURtv @lopezdoriga No sabia que Joaquin Lopez Doriga es el presidente de Mexico? 🤔🤔,,0,0,0.0,@telesurtv @lopezdoriga sabia joaquin lopez doriga presidente mexico 🤔🤔,telesurtv lopezdoriga sabia joaquin lopez doriga presidente mexico 🤔🤔,"['telesurtv', 'lopezdoriga', 'sabia', 'joaquin', 'lopez', 'doriga', 'presidente', 'mexico', '🤔🤔']"
48,158,19/10/2020 21:49,1.32e+18,157234043.0,"@jenarovillamil Ahora la derecha es Cardenista? Neta? Cada vez me sorprende más AMLO, ahora hizo que los derechoperros ladraran al unísono del Cardenismo, otro logro más de la 4T",TOLUCA MEXICO,0,0,0.0,@jenarovillamil ahora derecha cardenista neta cada vez sorprende mas amlo ahora hizo derechoperros ladraran unisono cardenismo logro mas 4t,jenarovillamil ahora derecha cardenista neta cada vez sorprende mas amlo ahora hizo derechoperros ladraran unisono cardenismo logro mas 4t,"['jenarovillamil', 'ahora', 'derecha', 'cardenista', 'neta', 'cada', 'vez', 'sorprende', 'mas', 'amlo', 'ahora', 'hizo', 'derechoperros', 'ladraran', 'unisono', 'cardenismo', 'logro', 'mas', '4t']"
49,159,19/10/2020 21:49,1.32e+18,109168738.0,"@PMunozLedo Que AMLO no ha hecho campaña?
Que no ha visto las mañaneras?
Más cínicos y corruptos no se puede ser.
#VulgaresCorruptos","Monterrey, NL. Mexico",0,0,0.0,@pmunozledo amlo hecho campaña visto mañaneras mas cinicos corruptos puede ser. #vulgarescorruptos,pmunozledo amlo hecho campaña visto mañaneras mas cinicos corruptos puede ser. vulgarescorruptos,"['pmunozledo', 'amlo', 'hecho', 'campaña', 'visto', 'mañaneras', 'mas', 'cinicos', 'corruptos', 'puede', 'ser', '.', 'vulgarescorruptos']"
50,161,19/10/2020 21:49,1.32e+18,142007526.0,@Revolucion3_0 @jgerleo Ahora el tal @JLozanoA anda de chistocito mandando felicitaciones a varios weyes que están en contra de la 4T. Como no tiene nada inteligente que escribir es solo un provocador cualquier. Pobre wey!,Mexico,0,1,0.0,@revolucion3_0 @jgerleo ahora tal @jlozanoa anda chistocito mandando felicitaciones varios weyes estan 4t. inteligente escribir solo provocador cualquier. pobre wey,revolucion3_0 jgerleo ahora tal jlozanoa anda chistocito mandando felicitaciones varios weyes estan 4t. inteligente escribir solo provocador cualquier. pobre wey,"['revolucion3_0', 'jgerleo', 'ahora', 'tal', 'jlozanoa', 'anda', 'chistocito', 'mandando', 'felicitaciones', 'varios', 'weyes', 'estan', '4t', '.', 'inteligente', 'escribir', 'solo', 'provocador', 'cualquier', '.', 'pobre', 'wey']"
51,163,19/10/2020 21:48,1.32e+18,1.28281e+18,"@BlueBoyMachine @jgnaredo Marc, es tiempo de estar más unidos que nunca. Tomemos cada uno la responsabilidad que nos corresponde y sepamos que la 4T no es un partido, SOMOS TODOS. #UnidosGanamosUnidosPermanecemos 👊",,0,0,0.0,@blueboymachine @jgnaredo marc tiempo mas unidos nunca. tomemos cada responsabilidad corresponde sepamos 4t partido todos. #unidosganamosunidospermanecemos 👊,blueboymachine jgnaredo marc tiempo mas unidos nunca. tomemos cada responsabilidad corresponde sepamos 4t partido todos. unidosganamosunidospermanecemos 👊,"['blueboymachine', 'jgnaredo', 'marc', 'tiempo', 'mas', 'unidos', 'nunca', '.', 'tomemos', 'cada', 'responsabilidad', 'corresponde', 'sepamos', '4t', 'partido', 'todos', '.', 'unidosganamosunidospermanecemos', '👊']"
52,168,19/10/2020 21:48,1.32e+18,1.28794e+18,"@lopezobrador_ 
@BeatrizGMuller 

GANA EL PRI CON FRAUDE ELECTORAL y la estrategia de GOBERNADORES sigue la misma línea, PEDIR DINERO, ROBARSELO y decir al pueblo que AMLO no les da más.  

Mientras tanto a la gente que votó con mentiras creerá en ellos... ""CRIADERO DE PENDEJOS""",,0,0,0.0,@lopezobrador_ @beatrizgmuller gana pri fraude electoral estrategia gobernadores sigue misma linea pedir dinero robarselo decir pueblo amlo da mas. mientras gente voto mentiras creera criadero pendejos,lopezobrador_ beatrizgmuller gana pri fraude electoral estrategia gobernadores sigue misma linea pedir dinero robarselo decir pueblo amlo da mas. mientras gente voto mentiras creera criadero pendejos,"['lopezobrador_', 'beatrizgmuller', 'gana', 'pri', 'fraude', 'electoral', 'estrategia', 'gobernadores', 'sigue', 'misma', 'linea', 'pedir', 'dinero', 'robarselo', 'decir', 'pueblo', 'amlo', 'da', 'mas', '.', 'mientras', 'gente', 'voto', 'mentiras', 'creera', 'criadero', 'pendejos']"
53,169,19/10/2020 21:48,1.32e+18,1.28205e+18,"Hay que subir contenidos importantes y culturales y que fomenten leer, hacer crítica, reflexión y análisis. A veces twitter puede ser solo caja de resonancia de odio y diatribas contra #AMLO somos más que eso!! Dejemos a los fascistas solos",,0,0,0.0,subir contenidos importantes culturales fomenten leer hacer critica reflexion analisis. veces twitter puede ser solo caja resonancia odio diatribas #amlo mas dejemos fascistas solos,subir contenidos importantes culturales fomenten leer hacer critica reflexion analisis. veces twitter puede ser solo caja resonancia odio diatribas amlo mas dejemos fascistas solos,"['subir', 'contenidos', 'importantes', 'culturales', 'fomenten', 'leer', 'hacer', 'critica', 'reflexion', 'analisis', '.', 'veces', 'twitter', 'puede', 'ser', 'solo', 'caja', 'resonancia', 'odio', 'diatribas', 'amlo', 'mas', 'dejemos', 'fascistas', 'solos']"
54,171,19/10/2020 21:48,1.32e+18,1.22104e+18,"Muerte inminente fue AMLO.
Esas horas fueron cruciales.
Estuvieron a nada de ser asesinados incluso los enviados mexicanos, entre miitares y civiles.
Fue una odisea el mismo viaje.

Repito. Quizá estoy siendo hipersensible.",,0,0,0.0,muerte inminente amlo. horas cruciales. ser asesinados incluso enviados mexicanos miitares civiles. odisea mismo viaje. repito. quiza siendo hipersensible.,muerte inminente amlo. horas cruciales. ser asesinados incluso enviados mexicanos miitares civiles. odisea mismo viaje. repito. quiza siendo hipersensible.,"['muerte', 'inminente', 'amlo', '.', 'horas', 'cruciales', '.', 'ser', 'asesinados', 'incluso', 'enviados', 'mexicanos', 'miitares', 'civiles', '.', 'odisea', 'mismo', 'viaje', '.', 'repito', '.', 'quiza', 'siendo', 'hipersensible', '.']"
55,172,19/10/2020 21:48,1.32e+18,1.22104e+18,"Quizá estoy siendo muy hipersensible.
Por un lado me alegra que la democracia vuelva a Bolivia.

Por otro, me hace un poquitín de ruido que invariablemente Evo siempre agradece al presidente y al pueblo de Argentina antes que a AMLO y al pueblo mexicano.
Quien lo libró de la...",,0,0,0.0,quiza siendo hipersensible. lado alegra democracia vuelva bolivia. hace poquitin ruido invariablemente evo siempre agradece presidente pueblo argentina amlo pueblo mexicano. libro,quiza siendo hipersensible. lado alegra democracia vuelva bolivia. hace poquitin ruido invariablemente evo siempre agradece presidente pueblo argentina amlo pueblo mexicano. libro,"['quiza', 'siendo', 'hipersensible', '.', 'lado', 'alegra', 'democracia', 'vuelva', 'bolivia', '.', 'hace', 'poquitin', 'ruido', 'invariablemente', 'evo', 'siempre', 'agradece', 'presidente', 'pueblo', 'argentina', 'amlo', 'pueblo', 'mexicano', '.', 'libro']"
56,173,19/10/2020 21:48,1.32e+18,1.30801e+18,@lopezobrador_ Yo nunca vi que en tus gobiernos prianistas dijeras algo o es que estás con ellos hasta las cachas. Si hubiera estado nuestro presidente el Sr. Lic. Don Andrés Manuel López Obrador desde antes otro gallo nos cantaría,,0,0,0.0,@lopezobrador_ nunca vi gobiernos prianistas dijeras cachas. si presidente sr. lic. don andres manuel lopez obrador gallo cantaria,lopezobrador_ nunca vi gobiernos prianistas dijeras cachas. si presidente sr. lic. don andres manuel lopez obrador gallo cantaria,"['lopezobrador_', 'nunca', 'vi', 'gobiernos', 'prianistas', 'dijeras', 'cachas', '.', 'si', 'presidente', 'sr.', 'lic', '.', 'don', 'andres', 'manuel', 'lopez', 'obrador', 'gallo', 'cantaria']"
57,174,19/10/2020 21:48,1.32e+18,437633011.0,@Piromana696_ @rocioss Históricamente AMLO y el pueblo que lo apoya han tenido que luchar contra esto: un “equipo” que no está a la altura o que lo traiciona...una pena...,DFectuosaCDMX,0,0,0.0,@piromana696_ @rocioss historicamente amlo pueblo apoya luchar esto: equipo altura traiciona pena,piromana696_ rocioss historicamente amlo pueblo apoya luchar esto: equipo altura traiciona pena,"['piromana696_', 'rocioss', 'historicamente', 'amlo', 'pueblo', 'apoya', 'luchar', 'esto', ':', 'equipo', 'altura', 'traiciona', 'pena']"
58,176,19/10/2020 21:48,1.32e+18,1.27711e+18,@cnyon93 Pondría aquí mi fancam de amlo pero la estoy haciendo apenas 🙈🙈,Haciendome las uñas con Harry,0,0,0.0,@cnyon93 pondria aqui fancam amlo haciendo apenas 🙈🙈,cnyon93 pondria aqui fancam amlo haciendo apenas 🙈🙈,"['cnyon93', 'pondria', 'aqui', 'fancam', 'amlo', 'haciendo', 'apenas', '🙈🙈']"
59,177,19/10/2020 21:48,1.32e+18,603246371.0,"@manuelhborbolla Oye, es verdad, si AMLO no le hubiera mandado apoyo, tal vez hoy no se vería el triunfo de su movimiento en Bolivia",,0,0,0.0,@manuelhborbolla oye verdad si amlo mandado apoyo tal vez hoy veria triunfo movimiento bolivia,manuelhborbolla oye verdad si amlo mandado apoyo tal vez hoy veria triunfo movimiento bolivia,"['manuelhborbolla', 'oye', 'verdad', 'si', 'amlo', 'mandado', 'apoyo', 'tal', 'vez', 'hoy', 'veria', 'triunfo', 'movimiento', 'bolivia']"
